mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
Kepler,K03444.04,CANDIDATE,14.1502311,0.74,3705.0,0.529,0.536,Kepler
Kepler,K03448.01,CANDIDATE,32.510844,2.62,6074.0,1.358,1.183,Kepler
Kepler,K03451.01,CANDIDATE,10.90752977,1.58,6414.0,1.147,1.141,Kepler
Kepler,K03455.01,CANDIDATE,14.0545718,1.45,5783.0,0.88,0.977,Kepler
Kepler,K03456.02,CANDIDATE,486.12702,1.18,6008.0,1.062,0.972,Kepler
Kepler,K03460.01,CANDIDATE,62.596544,2.25,5934.0,1.509,1.237,Kepler
Kepler,K03462.01,CANDIDATE,12.4326997,1.88,5480.0,1.229,0.914,Kepler
Kepler,K03462.02,CANDIDATE,30.9902997,2.21,5480.0,1.229,0.914,Kepler
Kepler,K03463.01,CANDIDATE,32.5474295,1.42,6068.0,1.061,0.995,Kepler
Kepler,K03469.01,CANDIDATE,60.532988,1.91,5631.0,0.847,0.946,Kepler
