mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
TESS,1147.01,FALSE POSITIVE,10.9278415,49.1695,6259.0,2.92,,TESS
TESS,1155.01,FALSE POSITIVE,1.32003,,,,,TESS
TESS,1156.01,FALSE POSITIVE,1.6865822,,,,,TESS
TESS,1157.01,FALSE POSITIVE,13.0727479,35.7944,5709.8,3.59,,TESS
TESS,1158.01,FALSE POSITIVE,2.9258727,24.4055,4884.5,1.3,,TESS
TESS,1159.01,FALSE POSITIVE,0.73774,5.28215,6449.5,2.1,,TESS
TESS,1160.01,FALSE POSITIVE,2.3664127,,,,,TESS
TESS,1164.01,FALSE POSITIVE,3.2077145,,,,,TESS
TESS,1166.01,FALSE POSITIVE,1.8824539,8.29008,5900.4,1.13,,TESS
TESS,1167.01,FALSE POSITIVE,15.196,4.96345,5807.0,1.14,,TESS
TESS,1168.01,FALSE POSITIVE,2.1358631,23.6019,5969.0,1.5,,TESS
TESS,1170.01,FALSE POSITIVE,1.8296155,29.3616,7875.0,3.5,,TESS
TESS,1171.01,FALSE POSITIVE,11.1876137,31.8624,7266.0,2.05,,TESS
TESS,1172.01,FALSE POSITIVE,7.8513949,,,,,TESS
TESS,1175.01,FALSE POSITIVE,7.5022708,5.55812,6229.0,1.27,,TESS
TESS,1177.01,FALSE POSITIVE,1.692892,11.2371,9121.5,2.1,,TESS
TESS,1178.01,FALSE POSITIVE,2.6652007,2.35964,4043.4,0.56,,TESS
TESS,1182.01,FALSE POSITIVE,7.6416041,27.538,6496.7,2.05,,TESS
TESS,1183.01,FALSE POSITIVE,5.9294088,10.8101,5095.6,1.06,,TESS
TESS,1185.01,FALSE POSITIVE,1.1967018,10.3239,5997.0,1.73,,TESS
TESS,1186.01,FALSE POSITIVE,11.2464616,17.6677,6115.7,2.01,,TESS
TESS,1188.01,FALSE POSITIVE,8.5112,,8156.0,,,TESS
TESS,1191.01,FALSE POSITIVE,15.7335693,24.3218,6800.0,2.21,,TESS
TESS,1193.01,FALSE POSITIVE,2.2219839,15.4416,7166.8,1.87,,TESS
TESS,1195.01,FALSE POSITIVE,4.05135,14.2359,4974.4,3.85,,TESS
TESS,1200.01,FALSE POSITIVE,0.8352406,6.4875,6105.0,1.24,,TESS
TESS,1202.01,FALSE POSITIVE,,1.710706,3773.0,0.577983,,TESS
TESS,1206.01,FALSE POSITIVE,0.831542,1.881684,5824.0,1.1512,,TESS
TESS,1210.01,FALSE POSITIVE,79.3739596,2.17454,5168.33,0.77,,TESS
TESS,1213.01,FALSE POSITIVE,27.2149622,8.3475973,6270.0,0.989667,,TESS
TESS,1223.01,FALSE POSITIVE,14.64319,3.41248,6516.0,2.04178,,TESS
TESS,1234.01,FALSE POSITIVE,2.2645386,5.1936764,3443.0,0.411471,,TESS
TESS,1253.01,FALSE POSITIVE,4.6756655,4.03134,5779.0,1.45,,TESS
TESS,1256.01,FALSE POSITIVE,1.0332441,4.087988,2972.0,0.156193,,TESS
TESS,1270.01,FALSE POSITIVE,14.3034613,18.4949,5056.6,0.83,,TESS
TESS,1284.01,FALSE POSITIVE,1.283251,2.558112,3855.0,0.560391,,TESS
