mission,object_name,disposition,period,planet_radius,star_temp,star_radius,star_mass,discovery_facility
Kepler,K03826.01,FALSE POSITIVE,2.30120705,28.64,5641.0,0.85,0.944,Kepler
Kepler,K03827.01,FALSE POSITIVE,337.377514,37.23,6029.0,0.998,1.025,Kepler
Kepler,K03827.02,FALSE POSITIVE,389.28075044,,,,,Kepler
Kepler,K03828.01,FALSE POSITIVE,8.58965725,27.86,5697.0,0.892,1.004,Kepler
Kepler,K03829.01,FALSE POSITIVE,3.886730304,61.58,5780.0,1.0,1.0,Kepler
Kepler,K03830.01,FALSE POSITIVE,1.031100362,27.35,5666.0,0.752,0.841,Kepler
Kepler,K03831.01,FALSE POSITIVE,0.597933142,63.46,5780.0,1.0,1.0,Kepler
Kepler,K03832.01,FALSE POSITIVE,5.36652724,7.97,5858.0,0.849,0.94,Kepler
Kepler,K03833.01,FALSE POSITIVE,49.5740154,5.01,4040.0,0.527,0.525,Kepler
Kepler,K03834.01,FALSE POSITIVE,1.540392098,17.63,4911.0,0.724,0.7,Kepler
Kepler,K03836.01,FALSE POSITIVE,3.46724809,2.52,4969.0,0.543,0.556,Kepler
Kepler,K03837.01,FALSE POSITIVE,7.4413445,43.5,6540.0,1.183,1.066,Kepler
Kepler,K03838.01,FALSE POSITIVE,4.618309224,25.43,5452.0,0.815,0.91,Kepler
Kepler,K03839.01,FALSE POSITIVE,0.677761275,22.15,5699.0,0.853,0.95,Kepler
Kepler,K03840.01,FALSE POSITIVE,2.845739012,44.7,5982.0,0.96,1.047,Kepler
Kepler,K03841.01,FALSE POSITIVE,1.527491117,27.85,4273.0,0.595,0.581,Kepler
Kepler,K03842.01,FALSE POSITIVE,0.61496383,44.79,4509.0,0.663,0.656,Kepler
Kepler,K03843.01,FALSE POSITIVE,161.253747,4.98,5570.0,0.803,0.88,Kepler
Kepler,K03844.01,FALSE POSITIVE,2.974163938,34.74,5780.0,1.0,1.0,Kepler
Kepler,K03845.01,FALSE POSITIVE,15.84131693,670.04,4993.0,19.695,3.546,Kepler
Kepler,K03846.01,FALSE POSITIVE,5.24078259,24.73,6192.0,0.917,0.976,Kepler
Kepler,K03847.01,FALSE POSITIVE,5.26641416,2.62,6338.0,1.602,1.142,Kepler
Kepler,K03849.01,FALSE POSITIVE,0.604358764,23.28,3569.0,0.427,0.439,Kepler
Kepler,K03850.01,FALSE POSITIVE,11.3775281,82.26,6943.0,1.66,1.459,Kepler
Kepler,K03851.01,FALSE POSITIVE,0.7981968,62.38,5780.0,1.0,1.0,Kepler
Kepler,K03852.01,FALSE POSITIVE,1.233076007,31.39,5602.0,0.817,0.913,Kepler
Kepler,K03853.01,FALSE POSITIVE,21.5135234,534.47,5088.0,3.318,1.294,Kepler
Kepler,K03854.01,FALSE POSITIVE,1.1910489,22.76,5089.0,0.693,0.666,Kepler
Kepler,K03855.01,FALSE POSITIVE,0.546248198,54.23,5780.0,1.0,1.0,Kepler
Kepler,K03856.01,FALSE POSITIVE,1.811966339,95.19,5904.0,3.348,1.635,Kepler
Kepler,K03857.01,FALSE POSITIVE,0.532087933,74.83,5780.0,1.0,1.0,Kepler
Kepler,K03858.01,FALSE POSITIVE,3.204222652,23.55,5139.0,0.741,0.825,Kepler
Kepler,K03859.01,FALSE POSITIVE,0.687898282,55.58,5780.0,1.0,1.0,Kepler
Kepler,K03860.01,FALSE POSITIVE,2.178154774,19.46,5515.0,0.712,0.785,Kepler
Kepler,K03861.01,FALSE POSITIVE,0.99466172,31.84,5750.0,1.021,0.816,Kepler
Kepler,K03862.01,FALSE POSITIVE,359.00688,28.57,5715.0,0.834,0.873,Kepler
Kepler,K03862.02,FALSE POSITIVE,119.686505,23.0,5715.0,0.834,0.873,Kepler
Kepler,K03863.01,FALSE POSITIVE,53.556625,26.31,7643.0,3.618,2.082,Kepler
Kepler,K03865.01,FALSE POSITIVE,3.255189932,1.39,5807.0,1.256,0.977,Kepler
Kepler,K03866.01,FALSE POSITIVE,2.531140101,32.12,5325.0,0.75,0.84,Kepler
Kepler,K03868.01,FALSE POSITIVE,2.992704682,7.86,5908.0,3.915,1.755,Kepler
Kepler,K03869.01,FALSE POSITIVE,6.12810722,39.52,7245.0,1.667,1.46,Kepler
Kepler,K03870.01,FALSE POSITIVE,23.6270348,21.71,5305.0,0.857,0.805,Kepler
Kepler,K03871.01,FALSE POSITIVE,0.716709897,66.73,5173.0,2.742,0.811,Kepler
Kepler,K03872.01,FALSE POSITIVE,2.248063246,30.38,6325.0,1.112,1.157,Kepler
Kepler,K03873.01,FALSE POSITIVE,63.3278636,54.17,4919.0,5.198,0.938,Kepler
Kepler,K03874.01,FALSE POSITIVE,1.466535757,4.28,5888.0,1.02,0.924,Kepler
Kepler,K03875.01,FALSE POSITIVE,8.870415578,39.46,6022.0,1.514,0.888,Kepler
Kepler,K03877.01,FALSE POSITIVE,3.04476607,15.7,5627.0,0.818,0.91,Kepler
Kepler,K03879.01,FALSE POSITIVE,0.867719291,37.79,6220.0,1.056,1.013,Kepler
Kepler,K03881.01,FALSE POSITIVE,0.84112187,39.34,5048.0,0.707,0.679,Kepler
Kepler,K03882.01,FALSE POSITIVE,0.828326025,49.67,5400.0,0.978,0.842,Kepler
Kepler,K03883.01,FALSE POSITIVE,1.219324537,60.62,5455.0,0.897,0.844,Kepler
Kepler,K03884.01,FALSE POSITIVE,2.112405306,19.01,5562.0,0.756,0.845,Kepler
Kepler,K03885.01,FALSE POSITIVE,1.870990236,26.1,6384.0,1.086,1.129,Kepler
Kepler,K03886.01,FALSE POSITIVE,5.56648691,43.67,4694.0,12.701,2.156,Kepler
Kepler,K03887.01,FALSE POSITIVE,1.241483276,27.25,6140.0,1.053,1.001,Kepler
Kepler,K03888.01,FALSE POSITIVE,0.955297055,18.16,5319.0,0.734,0.694,Kepler
Kepler,K03889.01,FALSE POSITIVE,280.476576,3.16,5869.0,0.892,0.98,Kepler
Kepler,K03890.01,FALSE POSITIVE,152.8255989,34.85,4991.0,7.506,1.761,Kepler
Kepler,K03894.01,FALSE POSITIVE,1.673662758,23.42,6444.0,1.053,1.094,Kepler
Kepler,K03895.01,FALSE POSITIVE,5.93717724,594.32,5780.0,1.0,1.0,Kepler
Kepler,K03896.01,FALSE POSITIVE,3.89043062,1.24,5646.0,0.896,0.825,Kepler
Kepler,K03897.01,FALSE POSITIVE,16.8282542,2.66,5575.0,0.972,1.08,Kepler
Kepler,K03898.01,FALSE POSITIVE,1.306723495,27.42,4651.0,0.657,0.644,Kepler
Kepler,K03899.01,FALSE POSITIVE,0.7967202,56.89,5780.0,1.0,1.0,Kepler
Kepler,K03900.01,FALSE POSITIVE,359.102042,28.76,6355.0,1.108,1.151,Kepler
Kepler,K03902.01,FALSE POSITIVE,2.69634575,1.46,5418.0,1.051,0.871,Kepler
Kepler,K03903.01,FALSE POSITIVE,2.553924603,32.67,5993.0,0.986,1.093,Kepler
Kepler,K03904.01,FALSE POSITIVE,8.56751264,23.05,6212.0,1.054,1.06,Kepler
Kepler,K03905.01,FALSE POSITIVE,1.061934313,15.14,4304.0,0.566,0.552,Kepler
Kepler,K03906.01,FALSE POSITIVE,2.406574511,26.22,6167.0,1.107,1.2,Kepler
Kepler,K03907.01,FALSE POSITIVE,28.64338839,5.82,6507.0,1.767,1.145,Kepler
Kepler,K03910.01,FALSE POSITIVE,2.199076661,21.72,5310.0,0.791,0.838,Kepler
Kepler,K03912.01,FALSE POSITIVE,7.77241144,1.69,6014.0,0.993,1.101,Kepler
Kepler,K03914.01,FALSE POSITIVE,12.42618005,3.48,4624.0,0.684,0.71,Kepler
Kepler,K03915.01,FALSE POSITIVE,2.189090653,23.25,5401.0,0.777,0.871,Kepler
Kepler,K03917.01,FALSE POSITIVE,0.695954898,2.58,6737.0,1.425,1.303,Kepler
Kepler,K03918.01,FALSE POSITIVE,0.948951607,115.31,5780.0,1.0,1.0,Kepler
Kepler,K03919.01,FALSE POSITIVE,19.37070781,108.54,5321.0,4.335,1.783,Kepler
Kepler,K03920.01,FALSE POSITIVE,14.46993942,85.84,4735.0,9.043,1.549,Kepler
Kepler,K03921.01,FALSE POSITIVE,1.278555003,5.19,5636.0,0.827,0.899,Kepler
Kepler,K03922.01,FALSE POSITIVE,66.1539783,9.69,6077.0,0.999,1.077,Kepler
Kepler,K03923.01,FALSE POSITIVE,158.3226379,25.41,4340.0,0.572,0.557,Kepler
Kepler,K03924.01,FALSE POSITIVE,1.592634161,100.2,6574.0,1.768,1.317,Kepler
Kepler,K03926.01,FALSE POSITIVE,0.831741499,41.62,6343.0,1.14,1.213,Kepler
Kepler,K03927.01,FALSE POSITIVE,4.44737112,2.06,5472.0,0.981,0.846,Kepler
Kepler,K03929.01,FALSE POSITIVE,121.0598037,1680.99,3942.0,60.688,1.696,Kepler
Kepler,K03930.01,FALSE POSITIVE,3.28274272,1.85,5741.0,0.82,0.837,Kepler
Kepler,K03931.01,FALSE POSITIVE,1.231361934,2.93,6095.0,1.016,0.9,Kepler
Kepler,K03932.01,FALSE POSITIVE,356.535835,28.27,5385.0,0.75,0.698,Kepler
Kepler,K03934.01,FALSE POSITIVE,1.92149487,79.14,6831.0,2.247,1.675,Kepler
Kepler,K03937.01,FALSE POSITIVE,4.93129874,21.42,5457.0,0.779,0.712,Kepler
Kepler,K03938.01,FALSE POSITIVE,5.59187448,104.18,3915.0,58.325,1.846,Kepler
Kepler,K03939.01,FALSE POSITIVE,1.88665445,43.81,6296.0,1.249,1.005,Kepler
Kepler,K03940.01,FALSE POSITIVE,14.53682228,73.15,4946.0,5.855,0.824,Kepler
Kepler,K03941.01,FALSE POSITIVE,1.061935973,24.17,6274.0,1.062,1.115,Kepler
Kepler,K03942.01,FALSE POSITIVE,1.485898163,14.96,5088.0,0.727,0.699,Kepler
Kepler,K03944.01,FALSE POSITIVE,1.845610523,77.83,5974.0,2.978,1.408,Kepler
Kepler,K03945.01,FALSE POSITIVE,0.723947772,52.16,5160.0,2.897,0.812,Kepler
